FeatureID	HEB-0N-1	HEB-0N-2	HEB-0N-3	HEB-0N-4	HEB-0N-5	HEB-N-1	HEB-N-2	HEB-N-3	HEB-N-4	HEB-N-5	NMG-0N-1	NMG-0N-2	NMG-0N-3	NMG-0N-4	NMG-0N-5	NMG-N-1	NMG-N-2	NMG-N-3	NMG-N-4	NMG-N-5	XJ-HN-1	XJ-HN-2	XJ-HN-3	XJ-HN-4	XJ-HN-5	XJ-LN-1	XJ-LN-2	XJ-LN-3	XJ-LN-4	XJ-LN-5
3aa4cbc7267be484229ea817143d8945	0	0	0	43	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
458c41e53cacbd182f50a63022a16168	72	18	38	0	30	23	0	65	43	0	0	0	24	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	5	0
60e013523710ba9f89c2a1f69d0de64e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
8b4b084251371223cf560186261fcddb	0	0	0	44	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c24d96cc3c3c6663449fff73361d31f	0	0	0	0	0	0	0	0	0	33	0	25	8	0	0	0	0	31	28	0	401	269	39	55	53	39	27	36	42	16
444601d6248f80a755632b8219479c26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00113308fd937cdfcfdafe47f11ad879	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0
c98f850c14f32ace0def0586d57fed84	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16a683d7c16ab8539222e832790b1160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
8d3a42faab9f1303c74d4244e1ac8739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
5882c341baa6bfa6956afdf8f7df9e41	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ac2e4f15ba2b95de3e72eb85557bf70	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
064fc3758bac61ae01c863e2d07dc58b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	67	0
c9af8dd5cbd1c5248e9835d1cbc3262b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14c8d2179f3fa7e6f4cbf6edeaf7d686	0	0	0	13	0	0	0	12	40	0	21	20	103	35	0	97	0	0	32	13	0	0	0	0	0	0	0	0	0	0
0afe7426a72b7f9f001160415b137f5e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31df85ad7e803cd5808ce371b9dcdf44	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47359dac94ec00b84af5944eb0dcec2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
4463321c8ce45dd65ed58db54024e3e7	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	18	0	7	0	0	0	0	0	0	0	0	0	0	0	0
f7da9bd31e347e01bb55a0c82afa3e8c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0
dad1188b7110601721da56a337523490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0466ddf9df845fce9c17102aa84a2e01	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a6cdaef44c0474590daad9fa1ed1f18e	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
91534272cb7716cdc79c557cc3e3ee14	25	0	0	7	0	0	0	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	20	9	9	9	25	0
5fd3515b4c19f08d22658eccc029d055	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30bb5a1a6572fcd45ccea1a06a8cfe8d	0	0	0	62	0	0	0	0	0	74	0	71	0	0	10	0	11	76	0	10	951	31	62	50	22	26	28	89	72	109
ba2ce79f90119e7f7feec34a1ed329a0	0	0	0	0	0	0	19	0	0	0	0	22	0	0	7	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
25b0fab4c42ab8e458ff51d01929b157	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7f664697554b9c993ee6d7599b13af1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3f558fad99fac9e741ab25761320d79	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c5c2974e2e8235b26754f2be93c9c665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5347a2bb8691f90ba75423849964d9c1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fed58aa42d294418f27a0d40e910aed8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
c3672007dc3c0bf50cc492b5d6d13e53	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fbdd40d08e509a5a95a336bbf1ccd70f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
e02d44d89455f44f1dd3ebd4299e1f25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	25	0	0	0	0	32	0	0	0	0	0	0
5e669f3096c14c1de55bc3a8b9658aaf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
5d134f66188f444f6ab69b1c09ac0b6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
f84c7e631e11e805ba0429b0d7b96753	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31a944ab2c22879fbe394788c41ddf27	18	9	36	11	9	12	0	59	48	0	3	0	0	0	0	0	0	0	0	31	36	86	0	0	76	0	51	0	105	92
c8238b37031d151266503d8263281e9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	33
5047ea8964b06980453234a77e8dc1fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ef6f01ba69f69bb8efd41c4dde93658	0	0	0	0	0	0	376	12	14	0	0	0	0	0	10	0	0	0	0	7	0	0	0	10	0	0	0	0	0	0
33fdfbfa318fa1b33abacbf4e821a5d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
29ee0a040fc11e0787befc9bb5bfaada	0	0	0	0	0	18	0	77	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
37d7a59fea392cdfe6cd719c9cddb95c	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a1fcc9f025520bcb588136039b6e4e77	34	0	0	123	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c3818ccb9481c3afe354771a73073404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
cd5c1967ab38d01d75a477fce95f732f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
360755d2b995de553a0a7942b5e34479	0	0	0	0	0	0	0	0	0	0	0	0	0	52	39	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0
91ed19869f5e62a64fdc2ea523cfb257	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78768334ea0be7024f3aa5237249389e	65	0	0	157	267	199	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0
7aa26742f8834c96f47dd361325d48f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7c4b91ac033e9f4c78e37359f4d1840b	5	0	0	0	0	0	9	0	0	88	0	20	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
daa6d8f201c2e6d5a61ef8f2162cebd7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
80507649d0c36fcf5d9ccb762cd2f3de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
566065c291199679b4240af3f6071ceb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
aabbea3efb4f64c93becefe9126bcdf5	3	0	0	0	4	8	0	0	0	0	0	16	11	18	0	0	43	22	0	103	0	0	0	0	0	0	0	0	0	0
514c9840946697e607322e147d5cd633	0	0	0	0	17	0	14	0	9	19	69	112	120	48	72	243	132	88	588	67	8	33	0	44	112	138	77	26	84	28
bcd6ec88f03c732d52b869f9b077ce7d	1579	425	3116	701	715	1230	295	153	414	365	303	134	138	152	158	160	239	104	218	175	59	326	84	386	675	506	402	510	449	413
c91c7d861daae8cae160c9c5dc6ed3fb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9867ca692e5a8223e0ce728b1d02929a	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eef688d4b579774acd47036b62f7bf89	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6300b7067801bdc773fbc757fa71fe06	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
598985b0186ad51ccb1c8a7fada28d74	0	0	0	0	0	0	0	0	0	0	9	18	0	0	22	0	18	0	0	0	0	0	0	0	0	0	0	0	8	0
29053c1859ae1018402eeac07c926bc5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
1db563d6ccbc92edf2837155a98b1674	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81c48c666b0ad95026b40fa512c8a26f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0	0	0	0	0	0	9	0	0
7634efded5d769f8cc035766b89ba935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
680b757157965dde0210320877497096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
74ccce747bfdc1df10edc331c418f9fa	6	0	0	13	0	0	0	13	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c67c728a9b65221c368e156ef49b6f32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96d2097a3121f5d8e68ab3d44f8c236d	0	0	13	0	0	0	44	7	0	0	0	0	0	0	0	21	0	6	0	0	0	0	0	0	0	0	0	14	0	0
5a2297032317ee7f3c813b1bc596d696	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3df0c28946ea03bf999fd3d30aa79d6e	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	83	0	0	25	0	0	0	0	0	0	0	0	0	0	0
f1015ccd71e16113ea3180b3a804f915	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bbcd394d1922bb4187b3366c03b31449	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d366c1ec7f1a8a2db72425bf330b7a48	0	0	0	0	0	35	13	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ba398f7bddf7008337bc54bd25edb4e	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88910a947cee5d6c343d11f430feebc9	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
627e470e204ae290a04ffc273564ca24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a05d16aa4ccb9808a855e05c0876f834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
4d3fe81a11ed902c60304ed91e358b68	12	0	0	0	0	13	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28fec855d2f24d08adfee3cbb026f606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
e3705c6c1d3377cce83f1a1c0b494795	11	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ff1cc14bcf7d13791f7efc391b7989a2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb430b2aea5640f5b35e1ee31347d656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
79d97970e7e879693a3665a5a27477f9	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fa121e79827c19690ac97ce19feb431b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	8	0	0	0
c00751ff73e2e5d8cd7e6d1b06da2c52	0	0	0	0	0	0	48	0	0	0	0	0	15	29	0	0	0	0	0	16	0	0	0	0	0	0	12	0	0	0
23a9b16289f26e1db9fb7abb9246cedf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
ae16bcb1f2fcb3a55c25abcb6bec0f2f	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48af4d01edf70732fdf5ec7c2da7c2be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
8c9ae958d69b181c6b9317a77d9d7781	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61dfac5d1794722f0d343d68c2055ba7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
f0a89af7be951f41907e70114aba9698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ae14060952b498a6685cefb6e3964dc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	12	0	0	0
4a874adcd507aa2feb3ec9e3ae880833	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
330513c6ef9f494f05b960d7c405a3c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
8c037fb82d250394aa9fffbc6f72a711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
969c7a37d102962da8114ef6e28f708d	354	218	26	266	99	212	50	47	305	97	127	18	24	0	15	23	28	16	14	21	0	0	0	17	0	106	20	20	17	72
710c5a9ccf83bae36202d9f7dd541a19	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5c2aaa7ae5ab6e1d7a41b035db66607	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7e24b750546b485239ea1d39248c875b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
f507257ede544d3ae0760edd5fdd72b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
1e45e1130a8340b2c1339bea9b54a9b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
8d33c0a24da25ea2b2b1c7075e2d7acf	12	21	0	62	37	10	67	24	65	29	20	9	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0
6dfcbb2d84c2d69b263f8d8098c3fdbf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
2d787dd773a247158947198b55353c69	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fd80a27e8b5560a4d3a8109b45ddc966	65	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8834c86195ee0d2f53c43c6643c46ba2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	15	9	0	32	0	0
fb33d46525cb2f5e297da71d25c9a1aa	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e766ef56b8b4d2d309c9151baa606e3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0
f6b7dcb61e57fb27c1cefe260972788f	0	0	0	0	0	0	0	0	0	0	0	0	5	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5223ea9c3485af7e13e3f96df4dd4fc8	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518b62ab59620985396f2af67b41baf2	0	0	0	40	0	15	0	0	0	40	0	49	54	40	0	67	42	99	37	79	596	32	834	0	0	0	0	49	0	40
a36cf6e8acca31c0b238f28427e03e24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
aa239c9b929572aaf86277c877cd55f5	66	42	0	64	41	82	24	15	32	110	0	21	11	0	0	26	29	62	0	20	0	50	11	14	0	138	128	33	91	51
a7435073b129badc9c51818d10ad043f	0	0	0	0	0	0	0	0	0	0	52	64	45	69	0	40	33	62	102	0	0	22	0	28	0	0	0	0	0	0
a38be5542393eb2a290b76798b8feba9	0	0	0	8	0	0	267	19	0	17	0	0	0	0	16	9	0	12	0	0	241	28	0	11	19	0	0	0	0	0
9df3dc6f77f2855d72fdbd43e868d744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
759d303a3a283aa0d62377681648200a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0
8c1b59b99538b7e9096a6819c9d12439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
c63368dc8b773d6d87cbd68f7fa6cbc1	0	26	0	0	0	0	41	0	0	65	0	34	27	58	0	61	28	0	0	0	0	67	29	101	288	208	253	66	485	29
ffc376e6c74896a59c7f431cd0de6319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0
22f3236261ba6f108b0b36e3cf029371	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f1ae5186abe96e12c4e2039232ef6478	0	379	27	40	0	0	303	90	181	57	29	0	0	0	65	55	0	0	0	0	0	0	0	23	0	0	0	0	0	0
2fc69d1dba4f996fbea5716bf7980a48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
79b64503e9d76c66daf0b999ec29cf5c	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a0f5077ef5e9ef00753694871458acb0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cec02d2b3a3dfd126c12bef06d6ac1e8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
5322709c1e11ecb55649d7ebf8f376f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
4f4812c6b53c29262d29e255bf061a1e	17	7	0	0	10	15	0	0	27	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0477f1ef316ccf68116d7a675b4050b0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	14	0	0	0	0	0	0	7	0	0	0	0
3599dc9de28f55ba5e283b5f353354c4	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
770e9a6f51bd0102f0afb9c099096415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0
c51d50f32dcedd1f44e9ee081ca41448	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ae4731db68ce76626ce3acd4c9bdd85	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cc0b1863b39a2599bc46e80d296a0af0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a2869e2217b25dab37d41c358cdb2289	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9fc19e8e1c17695b3617c59c1daaeaf1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
6f4070a91ccd0ca9b00ecdda4a472d81	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6baccd8f0bc1faa03a894b810ea0dea0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0
d660db5cb8c44376879c9047a7b11bad	0	0	0	0	27	0	0	0	0	15	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
da2df224f32cfc25885826d2f3a59639	111	1351	128	605	308	0	151	101	240	0	0	0	0	0	0	64	34	0	59	0	0	260	0	0	76	0	0	0	84	0
a04c6832da777901246b8d75e31e7828	0	0	0	0	0	0	0	0	10	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a82abdf5c601785c75b6fdfde283a8b5	17	0	0	0	0	33	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
4948c44e0bced0ed8785eeb4318a02c9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78d7f9298a7d772e33bc631a8ecccdc2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a1787046e77be7cc8cf8b30ff8c4bd1b	0	0	0	0	0	0	0	5	14	0	25	0	0	0	0	0	9	0	0	0	0	32	0	0	0	20	19	26	33	293
ce1146134e9fa52be92264c8c54ba21c	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8559c71877ed49e51aa4b3a543e31703	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
9a6654cfbb4fc1d372ce00098125e800	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3011c990c1e5b1b9efbfc2075977a140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	8	0	0
008dc14383c2a1e179b5353dccc8a072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
a6e5f644f6b98bb88383189875ef0798	0	0	0	0	0	0	0	0	0	0	0	17	0	0	335	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0
0ddc27ca391057570adc6dd256a2fa3c	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3a2ad18fb987920175bebbbaccb7a335	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	10	0
dd537304874aa41fa1a48878a0c3b70e	0	22	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a64d6bb2c61530783ac2d44afe8c3f9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dbf604b9170fa5746d0a7961f625c358	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77f06b21499582946591618b7259ae59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7cc49cc89e4ccd8dd3b94a8c1fdc065b	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1528791affed31c5e48492abadce6cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
5d475ec043842501408b0a4b580de006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ec814b8dfe3bd845053a3ca8acd2fe80	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74c90033efe94bf94b314212676e4565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0
