FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence
3281bd2e9fe9242f8abba2de0c0a3175	Bacteria	NA	NA	NA	NA	Unclassified	Unclassified	0.999998984
0eadc29085d2f9cb7dee846051526753	Bacteria	NA	NA	NA	NA	Unclassified	Unclassified	0.999998502
f5dc2f10a843b9c83cc5078c53f0c468	Bacteria	NA	NA	NA	NA	Unclassified	Unclassified	0.999998918
bb21b9c53f97b8056a114b88575e63aa	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Unclassified	0.999997875
5c1766b171dce85e002a048aaeca872d	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Unclassified	0.999997886
9d0ee545dfa42dc38abe5ebcbb608419	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Unclassified	0.999998931
a8db4ddbe94f925e3ece7f6ced3106e4	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Unclassified	0.999998398
5b2eb3cab24a4a45f2f6ee9b13f1b4fa	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Unclassified	0.99997831
355bc1ea9ddaae6ea3779b5f5f4201ff	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Unclassified	0.999983351
5d5ff8a43abfb79a3042f65b5a14f974	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Unclassified	0.999921691
8a23f193b1fddd91b7b6bdea9d9b9256	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Unclassified	0.999991511
eccbde03a1c25e2a85c05c0e077c5b00	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Unclassified	0.999998952
e9c618f03deac0f4bda97f48d373969f	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Unclassified	0.999993393
2b1ca57ccf2b5ee872aa7a5dfd64625c	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Unclassified	0.999966955
e4028671be9e1624f7424837aac07471	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	Unclassified	0.999994552
8c5bbdfce73b1e48b927268b0c9f15f5	Bacteria	NA	NA	NA	NA	Unclassified	Unclassified	0.999999917
15a1681b1f5ea698efaec18b7e6969dd	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	SM2D12	uncultured_bacterium	0.784555271
f50baaabbebf1c4dba3ab78de44b6852	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	uncultured_bacterium	0.859021887
41165b7041b1df40633c5d88662f7bea	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccaceae	Defluviicoccus	uncultured_bacterium	0.819878041
25694737f7af0a215537654840bd8212	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	PB19	PB19	uncultured_Desulfuromonadales	0.999736726
4f037c7ca699a1d28ce5f5de22026a79	Bacteria	Desulfobacterota	Desulfuromonadia	PB19	PB19	PB19	uncultured_Desulfuromonadales	0.99973866
2d0c8f86889218f2943ca8b4324e9305	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia	Unclassified	0.994778056
b1b03a42bf636dfa4de09b3cc5010818	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Pleomorphomonadaceae	Chthonobacter	uncultured_bacterium	0.779005676
93074e8acc1386df6cf7cfa8f66357ab	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	SM2D12	metagenome	0.88393458
65e7c2fc3fe6e35596ab117f241b4c5b	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	uncultured_bacterium	0.705929046
42df8a9d92530e62c80fa5f2285c9c16	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	uncultured_delta	0.895790269
6d41475433bcf6b29818120729a76638	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	uncultured_delta	0.889021742
643363ba0d8fd13d1cca46667e740d12	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	bacterium_enrichment	0.825412219
c80a9070be5d261754c41e1a8d1709db	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	Unclassified	0.947473607
ca44885062ee7d0e43a358feb23b304f	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Unclassified	Unclassified	0.999985324
37c8df03d94d7bf82ec39f8a9d903dbf	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.972422132
94e2681cd736071166ef7665384199a3	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.847205961
cb1606163318a48f1154186135be3589	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.717325508
03966004fce650be20104bec45f417d7	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.87878789
9db723b4915ac7edb2d51c2810cc0716	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.912300455
1cd784d6eaea62f24e63acf07c592241	Bacteria	Myxococcota	Polyangia	mle1-27	mle1-27	mle1-27	uncultured_Polyangiaceae	0.983193447
ce6121e728bce820ea65502d64474f93	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	Unclassified	0.889347635
282a171343dc56b3d49f02215a7d9482	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	uncultured_bacterium	0.91984848
a6346868b91afe4c5bba3d8637047955	Bacteria	Myxococcota	Polyangia	mle1-27	mle1-27	mle1-27	Myxococcales_bacterium	0.990240198
a138fff95fdef406e61e3b984258b61b	Bacteria	Myxococcota	Polyangia	mle1-27	mle1-27	mle1-27	Myxococcales_bacterium	0.937629725
47f6ae3856b50fc0ddb7e1f9ff091d74	Bacteria	Myxococcota	Polyangia	mle1-27	mle1-27	mle1-27	Myxococcales_bacterium	0.943114061
813f41ff9d944a5c6b085d21275fe182	Bacteria	Myxococcota	Polyangia	mle1-27	mle1-27	mle1-27	Unclassified	0.989235179
df9b766e2201e215c4915c6a75231a53	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	Unclassified	0.923240119
d71a43ea1c511511f36adf840ddc4259	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	Myxococcales_bacterium	0.999965116
cd5600bc8dc80c3b067263fed7668f4b	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Minicystis	Unclassified	0.984745077
efd3355d389a705e864f0f76b7f57c34	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Minicystis	Unclassified	0.838780725
0396c48708f575b636c75c596c4cd257	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	uncultured_bacterium	0.857057253
f1298a4ae004223250bb23ae3d1109cf	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	Unclassified	0.997688296
9bb9b5e2fea93df218253549d4c732f8	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	Unclassified	0.995402596
c5951ef334fcba1c5b7a91b0e8c9e624	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	Unclassified	0.988260817
9f2bc9eba21fd23a4ccbab6610ae9c7e	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	Unclassified	0.903994237
5e7ffba1e4bb6da01d3ffbecaf6baa12	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	Unclassified	0.988650951
cdc91e46f9f3b6b3acf0cab123f33546	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	Unclassified	0.996811909
157df4f738761142b02316354b8b99af	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Unclassified	Unclassified	0.985518913
d33ad33276003a2ac8d17fb042034b68	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Unclassified	Unclassified	0.998189068
bcba7cea49fa2d892541540057fcbb2d	Bacteria	Myxococcota	Polyangia	Polyangiales	NA	Unclassified	Unclassified	0.999817933
1bf83c8dbee938356498fa639324bf0a	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Minicystis	Unclassified	0.719736932
f73b72ca88643e71bbae938be6559d1a	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Unclassified	Unclassified	0.992681028
b850c8cb7ae11564505c18366370e624	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Unclassified	Unclassified	0.995836355
109918df68d3a6d4096b41cbfc0ad3f0	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Polyangium	Unclassified	0.713995926
bd276a93ae77f001b8f7afb01c2bc939	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Polyangium	Unclassified	0.703943859
10d5fb03d9ee8c0a8b4ede2245c1cc69	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Unclassified	Unclassified	0.865544721
bf9aa12e92aa9b71f11afa8bb9109f87	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	Unclassified	0.954871492
866b4115fd66745299b0847604ed851b	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	Unclassified	0.925079484
999a04c522080ca591343888e688f99d	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	Unclassified	0.975536407
2a1a75f77dfef9e50bfaa0796d001cce	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	Unclassified	0.982439379
36bbf885bc1570eb9a75b776d87e66f7	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	Unclassified	0.989548827
4bd6fff33acb1530c27b8c413c82f7ff	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	Unclassified	0.972488476
edaaf5db142aff6e67f15ead399ae16d	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	Unclassified	0.971212735
39110249c6958140be10e18c4ca36d54	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Unclassified	Unclassified	0.999993896
d756c9d7241fedaf886fde23fb4482f4	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	Unclassified	0.939843378
d388fb02fa3ac1bf83a06c62136c011c	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	Unclassified	0.842501676
57c774426b3023601796d2663978e0e2	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Unclassified	Unclassified	0.999993843
12eeb64534964463046c841ee09f518a	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	uncultured_bacterium	0.924430807
a16ce91a4016eb8f4f24c5e5cf505e0f	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	uncultured_bacterium	0.923244635
f1fbf0ca602882f0a78b2a7ee2baeb25	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	uncultured_bacterium	0.950765619
60e013523710ba9f89c2a1f69d0de64e	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	uncultured_bacterium	0.940959398
3ce733683784b27bb351ebe6ade9c6db	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	uncultured_bacterium	0.943305296
cde355f7cde53fd7733c8668daa0cc5e	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	Unclassified	0.99240312
0318efbd790d9e24901749cfb4d64411	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	uncultured_bacterium	0.739902342
97578d64950b7267a9f740093cb24680	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	Unclassified	0.99972333
10db1569e2776d1d62ebd799876c07a6	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	uncultured_bacterium	0.899027251
0ce4eb4fa55b704caed47810311439da	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	uncultured_bacterium	0.811055718
04475c73351d263a5a93557a8687e478	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	uncultured_bacterium	0.830567029
e0d2d8612ec2350f5daaac411623f9bb	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	Unclassified	0.999886517
15491e7909ee3fb78dd9fd0f22da6fa9	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	delta_proteobacterium	0.965464706
37fccedd991bf5b53f0a804fd0140558	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	Unclassified	0.998702416
21b7bb55076cbb216ddb9e4dd74d4bcd	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	uncultured_bacterium	0.867076243
b9fa2ef0817a97916233640c66d8e601	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unclassified	0.970677069
51291162c0ebb187beda06d912ce77bb	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unclassified	0.946219468
2986373fadf70b565a6c3ab8c038bff4	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unclassified	0.974514104
959923948814592e6ed6505e885162ff	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unclassified	0.988976578
eaf940b64fa587bd1ac4c05cc6450623	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.974757345
4e95b2714ddcfe166faef0574e015174	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unclassified	0.962148354
124503272c1dbf16c03e576820909c28	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unclassified	0.908999394
a4014701b1e9147acc2e3cf33022762b	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unclassified	0.824424225
6ce18119ba079cb6fa6bc0106dbe1ec6	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unclassified	0.729451168
e0bfbdd6b911d1eafcf874fadc3c3538	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unclassified	0.942199815
d12fbdec305883e4f65a8f5ea3036ff4	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unclassified	0.860699594
596f79d9c93f737158edd9be0073a557	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.9932161
d8dd6d81ead42c5836006fac1426fffb	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.986471816
7d509affc21b3dc3215a5fbd37a55c35	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.989663278
4129c8d4e44291895147e053d368b5bd	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.83092757
b4fb946cc896581f7164834c8ce288c3	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	Unclassified	Unclassified	0.999994273
427d6a21d8b366bddaee4f65cf8bb966	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.954969077
bc71421b7bcf08558b42cb2a008b2b0e	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.988980844
2cff059c4bdccfb812fa09feceb3b23d	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.859717275
cc9d3a59e1d6b30da1d8ead6fa72f7fc	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.921338487
af18818b09eca13bf2779cd62436edc0	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.910558428
3bfeded0ecb35116d3cdac0236ff2716	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.960163515
923824176c687da4d534a1c6298cb92f	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.965535414
73b3450997defd6eaf8be03b9f8cd135	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.965346039
bd7e1875dcfe3021145d6b898f7c6496	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.806829204
079a8f68140af2e903acf9834a8ee065	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.838342661
d0fddc9d19b7ff34d05ae0d99d4b4fa8	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.742357073
d177cacbf59dd4072d6e6da7c5fd8bbc	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.95208389
bbbed556fc3e06982ade0c4d6a227b32	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	uncultured_Rubrobacteria	0.771590074
0a57a888b4f2432bc80f4a70a9647dc0	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	Unclassified	Unclassified	0.999992409
c3c6d743f26232af23380832c1a968f8	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.910226262
2d4cde28d827bf32aa3c67d1e2967626	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	uncultured_prokaryote	0.81682271
6129d1c7be5328e658fa6a14054b411c	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	uncultured_prokaryote	0.808993191
d17a72ad59c31d7d4cf722913999722c	Bacteria	Actinobacteriota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptor	Unclassified	0.746977974
70a5b9efd4bb8e4d834a1126513e6359	Bacteria	Actinobacteriota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Unclassified	Unclassified	0.999651185
a8e98ebe4318ac5ca224dd36597d57ef	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unclassified	0.99416647
d80d6b2fc04b2e04b0ba851026270f56	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	Unclassified	Unclassified	0.999578651
ff1df238ad2f49afc0d876ba08e7d2fe	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unclassified	0.809269436
21a442637f55478cfa1c96afc36ce273	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unclassified	0.751856263
a980e443c6912984b465ac97e2672e41	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unclassified	0.724914291
50ab10a669eda06e699d5c155f035890	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	uncultured_bacterium	0.814562433
f68bc7989ec25d411a24ae5e6643bd2a	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	Unclassified	Unclassified	0.999902253
0c45f0f487d649f291ed832448fec649	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unclassified	0.987716026
732085fa027518f0634f8fbcf6ca8d75	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unclassified	0.981333887
bc823e4e5cdcbb2f3cbb06c30b18f904	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.969602689
d6fc10ece03b48d16c5a1c4cb66e6b81	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.977739624
1a4761a99f66baefddf55f81c65f53fd	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.983025835
022e741fe576e58150f44582c8cc3034	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	Unclassified	0.98782084
93263bfb5940aefee93c1d3853ff9a19	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	NA	Unclassified	Unclassified	0.999684297
42fd174deef35a51cf8f0e748b59929c	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	uncultured_Conexibacter	0.802689501
fa01601b9ccc144ad1aef8540d0bba23	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.936938877
33d96310b5d96f76a13c91df77ac128d	Bacteria	Actinobacteriota	Actinobacteria	Euzebyales	Euzebyaceae	Unclassified	uncultured_bacterium	0.874270078
33f6c6ba73fab4241ed2fe67f0c65c11	Bacteria	Actinobacteriota	Actinobacteria	Euzebyales	Euzebyaceae	Unclassified	uncultured_bacterium	0.839813219
85b9c6add5b54ed3a893d80a58c7d72a	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.945651702
d4444355a28e84d520bdb58ccc70ec1b	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	Unclassified	Unclassified	0.969959053
a60ac755274177d4f9189c538e1fdab2	Bacteria	Myxococcota	Polyangia	mle1-27	mle1-27	mle1-27	Unclassified	0.985083533
806bce1775662c5c78f7bd9f3e169bbb	Bacteria	Myxococcota	Polyangia	mle1-27	mle1-27	mle1-27	Unclassified	0.987156336
a4a99998df57b57ccb94210fbb4cbe4f	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	uncultured_bacterium	0.774818116
2a0e66e22c3a8d682c1b15eec3674496	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	uncultured_soil	0.96726929
1c26108df6faa5e2b16004582f2e024f	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Unclassified	Unclassified	0.997362464
a3ba3fb82137508b21972ca15d10ab5b	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Unclassified	Unclassified	0.813046638
252ff5395a68039ab08788f217303e22	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	uncultured_Conexibacter	0.735444406
35ce4b3bcad6565e13eb851d84befef1	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	uncultured_soil	0.978161395
10badf67494ab536a21bd2b90201665a	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	uncultured_soil	0.792010658
4650823e3f69e1d344e0d01f24113c67	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	uncultured_soil	0.875545838
0110c46f73e401b074038a446bbbc92c	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	Unclassified	0.999095295
54c09c2af340f7aa1a679ce736e12fb8	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	uncultured_soil	0.847315715
81cc8aff89ca9749fc76e770e0b3f16d	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	uncultured_soil	0.873939878
5ccc4d6c02adbd7ef19e83fe33cd5e42	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexales	Oligoflexus	uncultured_bacterium	0.911487794
87671c6f7467d9da82565f7601cfddef	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	metagenome	0.973037276
208d959b13eba677ad5100ceeb5bd5a9	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Unclassified	0.975810914
0dd41999681cdfbc38f1478f5993b0d8	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	metagenome	0.959858853
92f37831a67d3c708e427e70f2082adf	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	metagenome	0.967791707
852c985e0e66c19d0790c186f73def50	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	metagenome	0.969065334
2e7c41a41384d02937831db238df2ee7	Bacteria	NA	NA	NA	NA	Unclassified	Unclassified	0.999998809
0e926f5702d6725dfa7b8b1b0a4f7e7b	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	Ardenticatenaceae	Unclassified	unidentified_marine	0.937421468
95551b0584ad5da45a03e3f5cd5132b1	Bacteria	NA	NA	NA	NA	Unclassified	Unclassified	0.999999413
7c133a002c514ad01eb72a165d474d2b	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unclassified	0.999692357
b2cae61c71957ac05700b3e8859bb92d	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unclassified	0.998928489
b99e9603f42a6a5acf7defb8bcf75a41	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unclassified	0.99955746
f1ae5186abe96e12c4e2039232ef6478	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unclassified	0.999435647
c5832b87b652a80b87b95fb97d62ade0	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unclassified	0.999628601
fef294c73176727ad24aea5387d69fe2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unclassified	0.999350735
ffb055d1fcbf4040731986ae9b7d0e75	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unclassified	0.999826887
c1eb13de2eb718ea8058e94642ec4c2d	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unclassified	0.999752235
e67eb78ac7c0fc6788f869e621fcc5eb	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Unclassified	metagenome	0.982236595
a785bd3297e9ef2c37570190f03aeb7e	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unclassified	0.999040629
fcf3f14056a9599ec4eb92556ef898de	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Unclassified	0.998675397
dc41f4fc1537051b866e9abcf0ae5ba1	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	Unclassified	Unclassified	0.99690481
