FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence
bdba74723ac1e885abd6fc3fb0848f09	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	nan	0.999678807
e7b86469384bdee852370706e882e097	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter_ginsengisoli	0.939854483
166928988ddbe5e8bb5253e1fcee931e	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter_ginsengisoli	0.912286348
eca4b38ad6b1376e75ba0d60a9aa5180	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	nan	0.987251918
ded986afd6c7e28767a811787b01fba9	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Pedobacter_kyungheensis	0.710728067
209a9493555cc2700d6ca38d8e4ffc9b	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	nan	0.9965079
5fd4f89e953d2af15e29560266c2fac7	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	nan	0.982877137
2f992eecef18f9c65a072682dd2e664e	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Niabella	Niabella_soli	0.882719471
5d73113dccd90d821b4f06b46496c1a4	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Pseudoflavitalea	nan	0.85599329
5f8ad5e5b4b6cbcc58c7ff07f2009a9f	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia	nan	0.997860136
9d669379b6ae03486f60319b0f58b147	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	uncultured	nan	0.998889641
82a27f293799b32031c62527b5519adc	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	uncultured_Haliscomenobacter	0.879752043
860a72f43ef74c451129525582d92894	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	nan	0.998210523
51c1806cc94fea282e8295c80471434f	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	nan	nan	0.842193183
69c02fb2fbef171c2b0a26c8bf41500c	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium	nan	0.999881175
fe1ca267e8f50f91e79a0864d440f318	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium	nan	0.979714082
